Competition_Name,Gender,Country,Season_End_Year,Wk,Day,Date,Time,Home_xG,Away_xG,Attendance,Venue,Referee,Notes,MatchURL,Home_Away,Team,Home_Away_Goals,Goals
Major League Soccer,M,USA,2024,27,Sat,2024-07-20,19:45,1.8,1.2,NA,Dignity Health Sports Park,Boiko Serhii,NA,https://fbref.com/en/matches/f6e88d1c/LA-Galaxy-Portland-Timbers-July-20-2024-Major-League-Soccer,Away,Portland Timbers,AwayGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,14:00,0.5,0.9,26345,BMO Field,Chris Grabas,NA,https://fbref.com/en/matches/1626c4bb/Toronto-FC-Charlotte-FC-March-9-2024-Major-League-Soccer,Home,Toronto FC,HomeGoals,1
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,14:00,0.5,0.9,26345,BMO Field,Chris Grabas,NA,https://fbref.com/en/matches/1626c4bb/Toronto-FC-Charlotte-FC-March-9-2024-Major-League-Soccer,Away,Charlotte,AwayGoals,0
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,14:00,1.3,0.9,24774,Yankee Stadium,Esteban Rosano,NA,https://fbref.com/en/matches/c0278729/New-York-City-FC-Portland-Timbers-March-9-2024-Major-League-Soccer,Home,NYCFC,HomeGoals,1
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,14:00,1.3,0.9,24774,Yankee Stadium,Esteban Rosano,NA,https://fbref.com/en/matches/c0278729/New-York-City-FC-Portland-Timbers-March-9-2024-Major-League-Soccer,Away,Portland Timbers,AwayGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,3.2,0.7,67727,Mercedes-Benz Stadium,Rafael Martinez,NA,https://fbref.com/en/matches/22efe495/Atlanta-United-New-England-Revolution-March-9-2024-Major-League-Soccer,Home,Atlanta Utd,HomeGoals,4
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,3.2,0.7,67727,Mercedes-Benz Stadium,Rafael Martinez,NA,https://fbref.com/en/matches/22efe495/Atlanta-United-New-England-Revolution-March-9-2024-Major-League-Soccer,Away,NE Revolution,AwayGoals,1
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,2,0.7,19284,Red Bull Arena,Amin Hadzic,NA,https://fbref.com/en/matches/290d6c0d/New-York-Red-Bulls-FC-Dallas-March-9-2024-Major-League-Soccer,Home,NY Red Bulls,HomeGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,2,0.7,19284,Red Bull Arena,Amin Hadzic,NA,https://fbref.com/en/matches/290d6c0d/New-York-Red-Bulls-FC-Dallas-March-9-2024-Major-League-Soccer,Away,FC Dallas,AwayGoals,1
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,4.1,1.4,23025,Inter&Co Stadium,Wilmer Pino Mercado,NA,https://fbref.com/en/matches/3b4354d9/Orlando-City-Minnesota-United-March-9-2024-Major-League-Soccer,Home,Orlando City,HomeGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,4.1,1.4,23025,Inter&Co Stadium,Wilmer Pino Mercado,NA,https://fbref.com/en/matches/3b4354d9/Orlando-City-Minnesota-United-March-9-2024-Major-League-Soccer,Away,Minnesota Utd,AwayGoals,3
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,1.3,1.9,20327,Lower.com Field,Richonne Clark,NA,https://fbref.com/en/matches/4274e2ff/Columbus-Crew-Chicago-Fire-March-9-2024-Major-League-Soccer,Home,Crew,HomeGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,1.3,1.9,20327,Lower.com Field,Richonne Clark,NA,https://fbref.com/en/matches/4274e2ff/Columbus-Crew-Chicago-Fire-March-9-2024-Major-League-Soccer,Away,Fire,AwayGoals,1
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,0.6,0.7,16045,PayPal Park,Christopher Calderón,NA,https://fbref.com/en/matches/560f62ab/San-Jose-Earthquakes-Vancouver-Whitecaps-FC-March-9-2024-Major-League-Soccer,Home,SJ Earthquakes,HomeGoals,0
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,0.6,0.7,16045,PayPal Park,Christopher Calderón,NA,https://fbref.com/en/matches/560f62ab/San-Jose-Earthquakes-Vancouver-Whitecaps-FC-March-9-2024-Major-League-Soccer,Away,Vancouver W'caps,AwayGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,1,2,20738,Q2 Stadium,Guilherme Ceretta de Lima,NA,https://fbref.com/en/matches/c9af7eff/Austin-FC-St-Louis-City-March-9-2024-Major-League-Soccer,Home,Austin,HomeGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,1,2,20738,Q2 Stadium,Guilherme Ceretta de Lima,NA,https://fbref.com/en/matches/c9af7eff/Austin-FC-St-Louis-City-March-9-2024-Major-League-Soccer,Away,St. Louis,AwayGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,1.3,1.6,20147,America First Field,Atahan Yaya,NA,https://fbref.com/en/matches/cd6b54bb/Real-Salt-Lake-Colorado-Rapids-March-9-2024-Major-League-Soccer,Home,RSL,HomeGoals,1
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,1.3,1.6,20147,America First Field,Atahan Yaya,NA,https://fbref.com/en/matches/cd6b54bb/Real-Salt-Lake-Colorado-Rapids-March-9-2024-Major-League-Soccer,Away,Rapids,AwayGoals,2
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,1.5,0.6,22175,BMO Stadium,Lorenzo Hernandez,NA,https://fbref.com/en/matches/f0a93403/Los-Angeles-FC-Sporting-Kansas-City-March-9-2024-Major-League-Soccer,Home,LAFC,HomeGoals,0
Major League Soccer,M,USA,2024,3,Sat,2024-03-09,19:30,1.5,0.6,22175,BMO Stadium,Lorenzo Hernandez,NA,https://fbref.com/en/matches/f0a93403/Los-Angeles-FC-Sporting-Kansas-City-March-9-2024-Major-League-Soccer,Away,Sporting KC,AwayGoals,0
Major League Soccer,M,USA,2024,3,Sun,2024-03-10,14:00,1.3,1.9,28316,Geodis Park,Wesley Costa,NA,https://fbref.com/en/matches/edbb98e8/Nashville-SC-LA-Galaxy-March-10-2024-Major-League-Soccer,Home,Nashville,HomeGoals,2
Major League Soccer,M,USA,2024,3,Sun,2024-03-10,14:00,1.3,1.9,28316,Geodis Park,Wesley Costa,NA,https://fbref.com/en/matches/edbb98e8/Nashville-SC-LA-Galaxy-March-10-2024-Major-League-Soccer,Away,LA Galaxy,AwayGoals,2
Major League Soccer,M,USA,2024,3,Sun,2024-03-10,15:00,1.7,0.5,25513,TQL Stadium,Cristian Campo Hernández,NA,https://fbref.com/en/matches/d210c37a/FC-Cincinnati-DC-United-March-10-2024-Major-League-Soccer,Home,FC Cincinnati,HomeGoals,0
Major League Soccer,M,USA,2024,3,Sun,2024-03-10,15:00,1.7,0.5,25513,TQL Stadium,Cristian Campo Hernández,NA,https://fbref.com/en/matches/d210c37a/FC-Cincinnati-DC-United-March-10-2024-Major-League-Soccer,Away,D.C. United,AwayGoals,0
Major League Soccer,M,USA,2024,3,Sun,2024-03-10,17:00,2.7,2,21212,Chase Stadium,Aleksandar Zhelyazkov,NA,https://fbref.com/en/matches/b1553752/Inter-Miami-CF-Montreal-March-10-2024-Major-League-Soccer,Home,Inter Miami,HomeGoals,2
Major League Soccer,M,USA,2024,3,Sun,2024-03-10,17:00,2.7,2,21212,Chase Stadium,Aleksandar Zhelyazkov,NA,https://fbref.com/en/matches/b1553752/Inter-Miami-CF-Montreal-March-10-2024-Major-League-Soccer,Away,CF Montréal,AwayGoals,3
Major League Soccer,M,USA,2024,3,Tue,2024-04-30,19:30,1.2,2.2,18525,Subaru Park,Joe Dickerson,NA,https://fbref.com/en/matches/5688e70e/Philadelphia-Union-Seattle-Sounders-FC-April-30-2024-Major-League-Soccer,Home,Philadelphia,HomeGoals,2
Major League Soccer,M,USA,2024,3,Tue,2024-04-30,19:30,1.2,2.2,18525,Subaru Park,Joe Dickerson,NA,https://fbref.com/en/matches/5688e70e/Philadelphia-Union-Seattle-Sounders-FC-April-30-2024-Major-League-Soccer,Away,Seattle,AwayGoals,3
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,12:30,1.1,2.3,30036,Lumen Field,Trevor Wiseman,NA,https://fbref.com/en/matches/9cdfdcac/Seattle-Sounders-FC-Colorado-Rapids-March-16-2024-Major-League-Soccer,Home,Seattle,HomeGoals,1
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,12:30,1.1,2.3,30036,Lumen Field,Trevor Wiseman,NA,https://fbref.com/en/matches/9cdfdcac/Seattle-Sounders-FC-Colorado-Rapids-March-16-2024-Major-League-Soccer,Away,Rapids,AwayGoals,1
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,13:00,2.2,3,14874,Soldier Field,DeShun Beard,NA,https://fbref.com/en/matches/ebdee699/Chicago-Fire-CF-Montreal-March-16-2024-Major-League-Soccer,Home,Fire,HomeGoals,4
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,13:00,2.2,3,14874,Soldier Field,DeShun Beard,NA,https://fbref.com/en/matches/ebdee699/Chicago-Fire-CF-Montreal-March-16-2024-Major-League-Soccer,Away,CF Montréal,AwayGoals,3
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,14:00,1.4,2.3,19365,Audi Field,Lorenzo Hernandez,NA,https://fbref.com/en/matches/1bc74dac/DC-United-Inter-Miami-March-16-2024-Major-League-Soccer,Home,D.C. United,HomeGoals,1
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,14:00,1.4,2.3,19365,Audi Field,Lorenzo Hernandez,NA,https://fbref.com/en/matches/1bc74dac/DC-United-Inter-Miami-March-16-2024-Major-League-Soccer,Away,Inter Miami,AwayGoals,3
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1.4,1.3,18623,Yankee Stadium,Muhammad Hassan,NA,https://fbref.com/en/matches/44aa0fbf/New-York-City-FC-Toronto-FC-March-16-2024-Major-League-Soccer,Home,NYCFC,HomeGoals,2
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1.4,1.3,18623,Yankee Stadium,Muhammad Hassan,NA,https://fbref.com/en/matches/44aa0fbf/New-York-City-FC-Toronto-FC-March-16-2024-Major-League-Soccer,Away,Toronto FC,AwayGoals,1
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,2,0.3,20314,Lower.com Field,Andrew Musashe,NA,https://fbref.com/en/matches/a953c4ca/Columbus-Crew-New-York-Red-Bulls-March-16-2024-Major-League-Soccer,Home,Crew,HomeGoals,3
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,2,0.3,20314,Lower.com Field,Andrew Musashe,NA,https://fbref.com/en/matches/a953c4ca/Columbus-Crew-New-York-Red-Bulls-March-16-2024-Major-League-Soccer,Away,NY Red Bulls,AwayGoals,0
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1.1,1.5,16003,Shell Energy Stadium,Erick Lezama,NA,https://fbref.com/en/matches/21fafab2/Houston-Dynamo-Portland-Timbers-March-16-2024-Major-League-Soccer,Home,Dynamo FC,HomeGoals,1
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1.1,1.5,16003,Shell Energy Stadium,Erick Lezama,NA,https://fbref.com/en/matches/21fafab2/Houston-Dynamo-Portland-Timbers-March-16-2024-Major-League-Soccer,Away,Portland Timbers,AwayGoals,0
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1,1.2,19096,Toyota Stadium,Jonathan Weiner,NA,https://fbref.com/en/matches/288fcaab/FC-Dallas-Vancouver-Whitecaps-FC-March-16-2024-Major-League-Soccer,Home,FC Dallas,HomeGoals,1
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1,1.2,19096,Toyota Stadium,Jonathan Weiner,NA,https://fbref.com/en/matches/288fcaab/FC-Dallas-Vancouver-Whitecaps-FC-March-16-2024-Major-League-Soccer,Away,Vancouver W'caps,AwayGoals,3
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,0.8,1.6,19315,Allianz Field,Kyle Johnston,NA,https://fbref.com/en/matches/55a8dc23/Minnesota-United-Los-Angeles-FC-March-16-2024-Major-League-Soccer,Home,Minnesota Utd,HomeGoals,2
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,0.8,1.6,19315,Allianz Field,Kyle Johnston,NA,https://fbref.com/en/matches/55a8dc23/Minnesota-United-Los-Angeles-FC-March-16-2024-Major-League-Soccer,Away,LAFC,AwayGoals,0
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1,1.3,18219,Children's Mercy Park,Amin Hadzic,NA,https://fbref.com/en/matches/a6734d95/Sporting-Kansas-City-San-Jose-Earthquakes-March-16-2024-Major-League-Soccer,Home,Sporting KC,HomeGoals,2
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1,1.3,18219,Children's Mercy Park,Amin Hadzic,NA,https://fbref.com/en/matches/a6734d95/Sporting-Kansas-City-San-Jose-Earthquakes-March-16-2024-Major-League-Soccer,Away,SJ Earthquakes,AwayGoals,1
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,2.5,2.1,25174,Dignity Health Sports Park,Atahan Yaya,NA,https://fbref.com/en/matches/ca9b30e2/LA-Galaxy-St-Louis-City-March-16-2024-Major-League-Soccer,Home,LA Galaxy,HomeGoals,3
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,2.5,2.1,25174,Dignity Health Sports Park,Atahan Yaya,NA,https://fbref.com/en/matches/ca9b30e2/LA-Galaxy-St-Louis-City-March-16-2024-Major-League-Soccer,Away,St. Louis,AwayGoals,3
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1.1,1.3,28008,Geodis Park,Esteban Rosano,NA,https://fbref.com/en/matches/ce241944/Nashville-SC-Charlotte-FC-March-16-2024-Major-League-Soccer,Home,Nashville,HomeGoals,2
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1.1,1.3,28008,Geodis Park,Esteban Rosano,NA,https://fbref.com/en/matches/ce241944/Nashville-SC-Charlotte-FC-March-16-2024-Major-League-Soccer,Away,Charlotte,AwayGoals,1
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1.2,2.4,20738,Q2 Stadium,Wesley Costa,NA,https://fbref.com/en/matches/e0d5cb27/Austin-FC-Philadelphia-Union-March-16-2024-Major-League-Soccer,Home,Austin,HomeGoals,2
Major League Soccer,M,USA,2024,4,Sat,2024-03-16,19:30,1.2,2.4,20738,Q2 Stadium,Wesley Costa,NA,https://fbref.com/en/matches/e0d5cb27/Austin-FC-Philadelphia-Union-March-16-2024-Major-League-Soccer,Away,Philadelphia,AwayGoals,2
Major League Soccer,M,USA,2024,4,Sun,2024-03-17,14:00,1.2,1,14557,Gillette Stadium,Richonne Clark,NA,https://fbref.com/en/matches/8a1b90c6/New-England-Revolution-FC-Cincinnati-March-17-2024-Major-League-Soccer,Home,NE Revolution,HomeGoals,1
Major League Soccer,M,USA,2024,4,Sun,2024-03-17,14:00,1.2,1,14557,Gillette Stadium,Richonne Clark,NA,https://fbref.com/en/matches/8a1b90c6/New-England-Revolution-FC-Cincinnati-March-17-2024-Major-League-Soccer,Away,FC Cincinnati,AwayGoals,2
Major League Soccer,M,USA,2024,4,Sun,2024-03-17,19:00,0.8,0.5,42631,Mercedes-Benz Stadium,Cristian Campo Hernández,NA,https://fbref.com/en/matches/7bb29cba/Atlanta-United-Orlando-City-March-17-2024-Major-League-Soccer,Home,Atlanta Utd,HomeGoals,2
Major League Soccer,M,USA,2024,4,Sun,2024-03-17,19:00,0.8,0.5,42631,Mercedes-Benz Stadium,Cristian Campo Hernández,NA,https://fbref.com/en/matches/7bb29cba/Atlanta-United-Orlando-City-March-17-2024-Major-League-Soccer,Away,Orlando City,AwayGoals,0
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,14:00,1.2,0.3,25219,Red Bull Arena,Rafael Martinez,NA,https://fbref.com/en/matches/7e276e42/New-York-Red-Bulls-Inter-Miami-March-23-2024-Major-League-Soccer,Home,NY Red Bulls,HomeGoals,4
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,14:00,1.2,0.3,25219,Red Bull Arena,Rafael Martinez,NA,https://fbref.com/en/matches/7e276e42/New-York-Red-Bulls-Inter-Miami-March-23-2024-Major-League-Soccer,Away,Inter Miami,AwayGoals,0
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,14:00,1.5,0.9,15269,Gillette Stadium,Kyle Johnston,NA,https://fbref.com/en/matches/923922fd/New-England-Revolution-Chicago-Fire-March-23-2024-Major-League-Soccer,Home,NE Revolution,HomeGoals,1
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,14:00,1.5,0.9,15269,Gillette Stadium,Kyle Johnston,NA,https://fbref.com/en/matches/923922fd/New-England-Revolution-Chicago-Fire-March-23-2024-Major-League-Soccer,Away,Fire,AwayGoals,1
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,16:30,0.6,0.9,22178,BC Place Stadium,Chris Grabas,NA,https://fbref.com/en/matches/beeb3325/Vancouver-Whitecaps-FC-Real-Salt-Lake-March-23-2024-Major-League-Soccer,Home,Vancouver W'caps,HomeGoals,1
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,16:30,0.6,0.9,22178,BC Place Stadium,Chris Grabas,NA,https://fbref.com/en/matches/beeb3325/Vancouver-Whitecaps-FC-Real-Salt-Lake-March-23-2024-Major-League-Soccer,Away,RSL,AwayGoals,2
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,1.7,0.9,30104,Bank of America Stadium,Christopher Calderón,NA,https://fbref.com/en/matches/5f01a1f7/Charlotte-FC-Columbus-Crew-March-23-2024-Major-League-Soccer,Home,Charlotte,HomeGoals,2
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,1.7,0.9,30104,Bank of America Stadium,Christopher Calderón,NA,https://fbref.com/en/matches/5f01a1f7/Charlotte-FC-Columbus-Crew-March-23-2024-Major-League-Soccer,Away,Crew,AwayGoals,0
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,1.9,0.2,20985,Inter&Co Stadium,Esteban Rosano,NA,https://fbref.com/en/matches/909fab57/Orlando-City-Austin-FC-March-23-2024-Major-League-Soccer,Home,Orlando City,HomeGoals,2
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,1.9,0.2,20985,Inter&Co Stadium,Esteban Rosano,NA,https://fbref.com/en/matches/909fab57/Orlando-City-Austin-FC-March-23-2024-Major-League-Soccer,Away,Austin,AwayGoals,0
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,2.4,0.4,25768,BMO Field,Scott Bowman,NA,https://fbref.com/en/matches/ab42cb3e/Toronto-FC-Atlanta-United-March-23-2024-Major-League-Soccer,Home,Toronto FC,HomeGoals,2
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,2.4,0.4,25768,BMO Field,Scott Bowman,NA,https://fbref.com/en/matches/ab42cb3e/Toronto-FC-Atlanta-United-March-23-2024-Major-League-Soccer,Away,Atlanta Utd,AwayGoals,0
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,1.5,0.5,24282,TQL Stadium,Rafael Bonilla,NA,https://fbref.com/en/matches/f92c125a/FC-Cincinnati-New-York-City-FC-March-23-2024-Major-League-Soccer,Home,FC Cincinnati,HomeGoals,1
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,1.5,0.5,24282,TQL Stadium,Rafael Bonilla,NA,https://fbref.com/en/matches/f92c125a/FC-Cincinnati-New-York-City-FC-March-23-2024-Major-League-Soccer,Away,NYCFC,AwayGoals,0
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,1.8,1.9,23046,Providence Park,Cristian Campo Hernández,NA,https://fbref.com/en/matches/2d05cf5f/Portland-Timbers-Philadelphia-Union-March-23-2024-Major-League-Soccer,Home,Portland Timbers,HomeGoals,1
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,1.8,1.9,23046,Providence Park,Cristian Campo Hernández,NA,https://fbref.com/en/matches/2d05cf5f/Portland-Timbers-Philadelphia-Union-March-23-2024-Major-League-Soccer,Away,Philadelphia,AwayGoals,3
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,2.5,1.9,18102,Children's Mercy Park,Aleksandar Zhelyazkov,NA,https://fbref.com/en/matches/69df8cd0/Sporting-Kansas-City-LA-Galaxy-March-23-2024-Major-League-Soccer,Home,Sporting KC,HomeGoals,2
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,2.5,1.9,18102,Children's Mercy Park,Aleksandar Zhelyazkov,NA,https://fbref.com/en/matches/69df8cd0/Sporting-Kansas-City-LA-Galaxy-March-23-2024-Major-League-Soccer,Away,LA Galaxy,AwayGoals,3
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,0.7,0.8,13432,Dick's Sporting Goods Park,Mario Maric,NA,https://fbref.com/en/matches/7402934b/Colorado-Rapids-Houston-Dynamo-March-23-2024-Major-League-Soccer,Home,Rapids,HomeGoals,0
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,0.7,0.8,13432,Dick's Sporting Goods Park,Mario Maric,NA,https://fbref.com/en/matches/7402934b/Colorado-Rapids-Houston-Dynamo-March-23-2024-Major-League-Soccer,Away,Dynamo FC,AwayGoals,1
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,2,1.9,22423,Citypark,Amin Hadzic,NA,https://fbref.com/en/matches/9b3a4ec5/St-Louis-City-DC-United-March-23-2024-Major-League-Soccer,Home,St. Louis,HomeGoals,2
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,2,1.9,22423,Citypark,Amin Hadzic,NA,https://fbref.com/en/matches/9b3a4ec5/St-Louis-City-DC-United-March-23-2024-Major-League-Soccer,Away,D.C. United,AwayGoals,2
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,2.2,1.4,16109,PayPal Park,Gabriele Ciampi,NA,https://fbref.com/en/matches/ea230f1a/San-Jose-Earthquakes-Seattle-Sounders-FC-March-23-2024-Major-League-Soccer,Home,SJ Earthquakes,HomeGoals,3
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,2.2,1.4,16109,PayPal Park,Gabriele Ciampi,NA,https://fbref.com/en/matches/ea230f1a/San-Jose-Earthquakes-Seattle-Sounders-FC-March-23-2024-Major-League-Soccer,Away,Seattle,AwayGoals,2
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,4.8,0.5,22000,BMO Stadium,Erick Lezama,NA,https://fbref.com/en/matches/fb236b9c/Los-Angeles-FC-Nashville-SC-March-23-2024-Major-League-Soccer,Home,LAFC,HomeGoals,5
Major League Soccer,M,USA,2024,5,Sat,2024-03-23,19:30,4.8,0.5,22000,BMO Stadium,Erick Lezama,NA,https://fbref.com/en/matches/fb236b9c/Los-Angeles-FC-Nashville-SC-March-23-2024-Major-League-Soccer,Away,Nashville,AwayGoals,0
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,14:00,1.6,1.1,14386,Dick's Sporting Goods Park,Armando Villarreal,NA,https://fbref.com/en/matches/151503a3/Colorado-Rapids-Los-Angeles-FC-March-30-2024-Major-League-Soccer,Home,Rapids,HomeGoals,3
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,14:00,1.6,1.1,14386,Dick's Sporting Goods Park,Armando Villarreal,NA,https://fbref.com/en/matches/151503a3/Colorado-Rapids-Los-Angeles-FC-March-30-2024-Major-League-Soccer,Away,LAFC,AwayGoals,2
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,14:00,2.1,0.6,19047,Subaru Park,Serhii Boiko,NA,https://fbref.com/en/matches/2ff313cf/Philadelphia-Union-Minnesota-United-March-30-2024-Major-League-Soccer,Home,Philadelphia,HomeGoals,2
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,14:00,2.1,0.6,19047,Subaru Park,Serhii Boiko,NA,https://fbref.com/en/matches/2ff313cf/Philadelphia-Union-Minnesota-United-March-30-2024-Major-League-Soccer,Away,Minnesota Utd,AwayGoals,0
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,1.4,1.2,24382,BMO Field,Guido Gonzalez Jr.,NA,https://fbref.com/en/matches/19d23a79/Toronto-FC-Sporting-Kansas-City-March-30-2024-Major-League-Soccer,Home,Toronto FC,HomeGoals,1
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,1.4,1.2,24382,BMO Field,Guido Gonzalez Jr.,NA,https://fbref.com/en/matches/19d23a79/Toronto-FC-Sporting-Kansas-City-March-30-2024-Major-League-Soccer,Away,Sporting KC,AwayGoals,3
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,2.2,1.1,21550,Chase Stadium,Filip Dujic,NA,https://fbref.com/en/matches/86ee1038/Inter-Miami-New-York-City-FC-March-30-2024-Major-League-Soccer,Home,Inter Miami,HomeGoals,1
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,2.2,1.1,21550,Chase Stadium,Filip Dujic,NA,https://fbref.com/en/matches/86ee1038/Inter-Miami-New-York-City-FC-March-30-2024-Major-League-Soccer,Away,NYCFC,AwayGoals,1
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,0.7,1.8,23859,Inter&Co Stadium,Victor Rivas,NA,https://fbref.com/en/matches/8d190635/Orlando-City-New-York-Red-Bulls-March-30-2024-Major-League-Soccer,Home,Orlando City,HomeGoals,1
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,0.7,1.8,23859,Inter&Co Stadium,Victor Rivas,NA,https://fbref.com/en/matches/8d190635/Orlando-City-New-York-Red-Bulls-March-30-2024-Major-League-Soccer,Away,NY Red Bulls,AwayGoals,1
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,2.1,0.8,18402,Audi Field,Ramy Touchan,NA,https://fbref.com/en/matches/a2da36ff/DC-United-CF-Montreal-March-30-2024-Major-League-Soccer,Home,D.C. United,HomeGoals,1
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,2.1,0.8,18402,Audi Field,Ramy Touchan,NA,https://fbref.com/en/matches/a2da36ff/DC-United-CF-Montreal-March-30-2024-Major-League-Soccer,Away,CF Montréal,AwayGoals,0
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,2.3,1.6,30043,Bank of America Stadium,Rubiel Vazquez,NA,https://fbref.com/en/matches/f08c8327/Charlotte-FC-FC-Cincinnati-March-30-2024-Major-League-Soccer,Home,Charlotte,HomeGoals,1
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,2.3,1.6,30043,Bank of America Stadium,Rubiel Vazquez,NA,https://fbref.com/en/matches/f08c8327/Charlotte-FC-FC-Cincinnati-March-30-2024-Major-League-Soccer,Away,FC Cincinnati,AwayGoals,1
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,0.8,0.2,16184,Shell Energy Stadium,Ismir Pekmic,NA,https://fbref.com/en/matches/22e49f68/Houston-Dynamo-San-Jose-Earthquakes-March-30-2024-Major-League-Soccer,Home,Dynamo FC,HomeGoals,2
Major League Soccer,M,USA,2024,6,Sat,2024-03-30,19:30,0.8,0.2,16184,Shell Energy Stadium,Ismir Pekmic,NA,https://fbref.com/en/matches/22e49f68/Houston-Dynamo-San-Jose-Earthquakes-March-30-2024-Major-League-Soccer,Away,SJ Earthquakes,AwayGoals,1
